data_set,iex_type,resin,protein,pH,tis_mM,kprime
DePhillips,cex,SP-550 C,FGF-2,7,404.57,61.0871691654395
DePhillips,cex,SP-550 C,FGF-2,7,461.47,20.261892179741
DePhillips,cex,SP-550 C,FGF-2,7,507.08,9.15398085939555
DePhillips,cex,SP-550 C,FGF-2,7,604.89,2.66011247574194
DePhillips,cex,SP-550 C,FGF-2,7,809.11,0.620268890883047
DePhillips,cex,SP-550 C,FGF-2,7,1003.88,0.357552649044492
DePhillips,cex,SP-550 C,FGF-2,7,1214.82,0.101643591004078
DePhillips,cex,SP-550 C,FGF-2,7,1406.38,0.073041553246021
DePhillips,cex,SP Sepharose FF,FGF-2,7,370.68,77.8448704100956
DePhillips,cex,SP Sepharose FF,FGF-2,7,409.66,35.9550585247907
DePhillips,cex,SP Sepharose FF,FGF-2,7,507.08,10.2228031944143
DePhillips,cex,SP Sepharose FF,FGF-2,7,604.89,2.71956848609892
DePhillips,cex,SP Sepharose FF,FGF-2,7,809.11,1.03086074006263
DePhillips,cex,SP Sepharose FF,FGF-2,7,1010.28,0.809599068854148
DePhillips,cex,SP Sepharose FF,FGF-2,7,1207.11,0.521062717352806
DePhillips,cex,SP Sepharose FF,FGF-2,7,1406.38,0.467014107635309
DePhillips,cex,SP Toyopearl 650m,FGF-2,7,211.17,77.5728950889071
DePhillips,cex,SP Toyopearl 650m,FGF-2,7,250.76,15.4860265676929
DePhillips,cex,SP Toyopearl 650m,FGF-2,7,311.37,3.94275689595591
DePhillips,cex,SP Toyopearl 650m,FGF-2,7,409.66,0.660009216258735
DePhillips,cex,SP Toyopearl 650m,FGF-2,7,612.58,0.179750455670374
DePhillips,cex,SP Toyopearl 650m,FGF-2,7,814.25,0.086872035981495
kumar,cex,Poros 50 HS,mAb basic variant,7,62.391,0.829221851851852
kumar,cex,Poros 50 HS,mAb basic variant,7,69.039,0.538667037037037
kumar,cex,Poros 50 HS,mAb basic variant,7,74.692,0.404405925925926
kumar,cex,Poros 50 HS,mAb basic variant,6.5,100.424,0.980484074074074
kumar,cex,Poros 50 HS,mAb basic variant,6.5,108.445,0.611808888888889
kumar,cex,Poros 50 HS,mAb basic variant,6.5,116.241,0.433838888888889
kumar,cex,Poros 50 HS,mAb main variant,6.5,96.4,0.652075185185185
kumar,cex,Poros 50 HS,mAb main variant,6.5,104.202,0.430338518518518
kumar,cex,Poros 50 HS,mAb main variant,6.5,112.566,0.343055555555555
kumar,cex,Poros 50 HS,mAb main variant,7,58.53,0.688407777777778
kumar,cex,Poros 50 HS,mAb main variant,7,61.856,0.532191111111111
kumar,cex,Poros 50 HS,mAb main variant,7,66.924,0.41353962962963
kumar,cex,Poros 50 HS,mAb main variant,7,71.986,0.326155555555555
kumar,cex,Poros 50 XS,mAb basic variant,7,61.891,2.10432209302326
kumar,cex,Poros 50 XS,mAb basic variant,7,67.739,1.11159069767442
kumar,cex,Poros 50 XS,mAb basic variant,7,73.587,0.666174418604651
kumar,cex,Poros 50 XS,mAb basic variant,7,81.774,0.383016279069768
kumar,cex,Poros 50 XS,mAb basic variant,6.5,110.819,0.988740697674419
kumar,cex,Poros 50 XS,mAb basic variant,6.5,119.396,0.531125581395349
kumar,cex,Poros 50 XS,mAb basic variant,6.5,129.142,0.380159302325581
kumar,cex,Poros 50 XS,mAb basic variant,6.5,138.694,0.229238372093023
kumar,cex,Poros 50 XS,mAb main variant,6.5,111.988,0.675924418604651
kumar,cex,Poros 50 XS,mAb main variant,6.5,119.786,0.440881395348837
kumar,cex,Poros 50 XS,mAb main variant,6.5,128.363,0.320072093023256
kumar,cex,Poros 50 XS,mAb main variant,6.5,139.669,0.259259302325581
kumar,cex,Poros 50 XS,mAb main variant,7,61.891,0.925524418604651
kumar,cex,Poros 50 XS,mAb main variant,7,67.934,0.570306976744186
kumar,cex,Poros 50 XS,mAb main variant,7,74.172,0.383469767441861
kumar,cex,Poros 50 XS,mAb main variant,7,81.969,0.274723255813954
