,c_load,keq,fVolum,Dp,d_part,l_col,file_name
508,2e-05,3162.2776601683795,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
509,2e-05,3162.2776601683795,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
510,2e-05,3162.2776601683795,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
511,2e-05,3162.2776601683795,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
512,2e-05,2371.373705661655,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
513,2e-05,2371.373705661655,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
514,2e-05,2371.373705661655,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
515,2e-05,2371.373705661655,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
516,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
517,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
518,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
519,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
520,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
521,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
522,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
523,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
524,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
525,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
526,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
527,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
528,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
529,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
530,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
531,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
532,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
533,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
534,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
535,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
536,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
537,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
538,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
539,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
540,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
541,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
542,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
543,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
544,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
545,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
546,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
547,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
548,2e-05,4216.965034285822,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
549,2e-05,3162.2776601683795,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
550,2e-05,2371.373705661655,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
551,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
552,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
553,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
554,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
555,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
556,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
557,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
558,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
559,2e-05,1000.0,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
560,2e-05,1000.0,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
561,2e-05,1000.0,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
562,2e-05,1000.0,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
563,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
564,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
565,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
566,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
567,2e-05,562.341325190349,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
568,2e-05,562.341325190349,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
569,2e-05,562.341325190349,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
570,2e-05,562.341325190349,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
571,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
572,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
573,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
574,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
575,2e-05,316.22776601683796,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
576,2e-05,316.22776601683796,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
577,2e-05,316.22776601683796,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
578,2e-05,316.22776601683796,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
579,2e-05,237.13737056616552,5.443333333333334e-09,4e-11,0.0002,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_2.0e-01.h5
580,2e-05,237.13737056616552,5.443333333333334e-09,4e-11,0.000135,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_2.0e-01.h5
581,2e-05,237.13737056616552,5.443333333333334e-09,4e-11,7e-05,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_2.0e-01.h5
582,2e-05,237.13737056616552,5.443333333333334e-09,4e-11,5e-06,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_2.0e-01.h5
583,2e-05,10000.0,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
584,2e-05,10000.0,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
585,2e-05,10000.0,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
586,2e-05,10000.0,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
587,2e-05,7498.942093324558,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
588,2e-05,7498.942093324558,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
589,2e-05,7498.942093324558,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
590,2e-05,7498.942093324558,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
591,2e-05,5623.413251903491,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
592,2e-05,5623.413251903491,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
593,2e-05,5623.413251903491,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
594,2e-05,5623.413251903491,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
595,2e-05,4216.965034285822,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
596,2e-05,4216.965034285822,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
597,2e-05,4216.965034285822,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
598,2e-05,4216.965034285822,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
599,2e-05,3162.2776601683795,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
600,2e-05,3162.2776601683795,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
601,2e-05,3162.2776601683795,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
602,2e-05,3162.2776601683795,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
603,2e-05,2371.373705661655,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
604,2e-05,2371.373705661655,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
605,2e-05,2371.373705661655,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
606,2e-05,2371.373705661655,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
607,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
608,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
609,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
610,2e-05,1778.2794100389228,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
611,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
612,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
613,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
614,2e-05,1333.521432163324,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
615,2e-05,1000.0,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
616,2e-05,1000.0,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
617,2e-05,1000.0,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
618,2e-05,1000.0,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
619,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
620,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
621,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
622,2e-05,749.8942093324558,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
623,2e-05,562.341325190349,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
624,2e-05,562.341325190349,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
625,2e-05,562.341325190349,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
626,2e-05,562.341325190349,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
627,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
628,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
629,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
630,2e-05,421.6965034285823,5.443333333333334e-09,4e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_5.0e-06_lcol_5.0e-02.h5
631,2e-05,316.22776601683796,5.443333333333334e-09,4e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_2.0e-04_lcol_5.0e-02.h5
632,2e-05,316.22776601683796,5.443333333333334e-09,4e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_1.4e-04_lcol_5.0e-02.h5
633,2e-05,316.22776601683796,5.443333333333334e-09,4e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_4.0e-11_dpart_7.0e-05_lcol_5.0e-02.h5
